"country_name","p_year","country","origin","share","country_id"
"Germany",1997,"DE","SouthEastAsia",0.00339899824889178,6
"Germany",1986,"DE","Arabic",0.00170266412944872,6
"Germany",1999,"DE","Arabic",0.00187456082349976,6
"Germany",1998,"DE","Slavic-Russian",0.00419014962782556,6
"Germany",1998,"DE","SouthEastAsia",0.00302368214867976,6
"Germany",2011,"DE","SouthEastAsia",0.00491601825886848,6
"Germany",2012,"DE","India",0.00676806840958536,6
"Germany",1999,"DE","Slavic-Russian",0.00563616511175403,6
"Germany",2013,"DE","China",0.00560371472324187,6
"Germany",2012,"DE","Turkey",0.0121388322126141,6
"Germany",2000,"DE","Slavic-Russian",0.00525367600957807,6
"Germany",2014,"DE","China",0.00710486105331097,6
"Germany",2001,"DE","Persian",0.00220070192952106,6
"Germany",2001,"DE","Slavic-Russian",0.00693541522474101,6
"Germany",2001,"DE","SouthEastAsia",0.0031034323814775,6
"Germany",2014,"DE","SouthEastAsia",0.00456463560558324,6
"Germany",2002,"DE","Persian",0.00285069479681704,6
"Germany",2002,"DE","Slavic-Russian",0.00728034587196656,6
"Germany",2002,"DE","Turkey",0.00610656200713632,6
"Germany",2015,"DE","Turkey",0.011803995792978,6
"Germany",2004,"DE","China",0.00365242468967483,6
"Germany",2004,"DE","India",0.00543386311784353,6
"Germany",2005,"DE","Arabic",0.00358089745676629,6
"Germany",1992,"DE","India",0.00246030819925639,6
"Germany",1992,"DE","Persian",0.00102560216149144,6
"Germany",2005,"DE","India",0.00510940802499186,6
"Germany",2006,"DE","Arabic",0.00421353796182659,6
"Germany",1993,"DE","India",0.00237745504899102,6
"Germany",2005,"DE","Turkey",0.0069374055983512,6
"Germany",1993,"DE","Slavic-Russian",0.00314064682910106,6
"Germany",2007,"DE","Persian",0.00332968657913603,6
"Germany",2007,"DE","Slavic-Russian",0.00973718558582354,6
"Germany",2008,"DE","India",0.00649210645307161,6
"Germany",1990,"DE","Slavic-Russian",0.00230486418194637,6
"Germany",2008,"DE","Persian",0.00346723884692313,6
"Germany",2008,"DE","Slavic-Russian",0.010284600739569,6
"Germany",2009,"DE","India",0.00538638219733501,6
"Germany",2013,"DE","India",0.00933435177265691,6
"Germany",1996,"DE","SouthEastAsia",0.00261880796121466,6
"Germany",1996,"DE","Turkey",0.00464848899798551,6
"Germany",2010,"DE","Persian",0.0038742038091786,6
"Germany",2010,"DE","Slavic-Russian",0.0112108360672976,6
"Germany",2011,"DE","India",0.00582062050496339,6
"Germany",2006,"DE","India",0.00493452297574708,6
"Germany",2011,"DE","Persian",0.00448835838642802,6
"Germany",2011,"DE","Slavic-Russian",0.0121377517492789,6
"Germany",2007,"DE","SouthEastAsia",0.00354634571180267,6
"Germany",1990,"DE","SouthEastAsia",0.00175822667532887,6
"Germany",1999,"DE","SouthEastAsia",0.00290168830574745,6
"Germany",2000,"DE","Persian",0.002899780191452,6
"Germany",2004,"DE","Slavic-Russian",0.00809739269561882,6
"Germany",2000,"DE","SouthEastAsia",0.00329763271271814,6
"Germany",2013,"DE","SouthEastAsia",0.00532336839737471,6
"Germany",2014,"DE","India",0.00810333496240554,6
"Germany",2014,"DE","Persian",0.00476918922657629,6
"Germany",2015,"DE","China",0.00802986858874419,6
"Germany",2010,"DE","SouthEastAsia",0.00494495934612328,6
"Germany",2015,"DE","India",0.00944510472010229,6
"Germany",2003,"DE","India",0.00394729824549187,6
"Germany",2002,"DE","SouthEastAsia",0.00368857807958253,6
"Germany",2015,"DE","SouthEastAsia",0.00524661668307736,6
"Germany",1990,"DE","Turkey",0.00454387772646492,6
"Germany",2004,"DE","Persian",0.00368867960539378,6
"Germany",2008,"DE","SouthEastAsia",0.00417751352471246,6
"Germany",2004,"DE","SouthEastAsia",0.00398482407784563,6
"Germany",2009,"DE","Persian",0.00374873329187122,6
"Germany",2005,"DE","Persian",0.00354301010451288,6
"Germany",2005,"DE","Slavic-Russian",0.0104309695226513,6
"Germany",1993,"DE","Persian",0.00210291593600957,6
"Germany",2014,"DE","Slavic-Russian",0.0166182579537186,6
"Germany",1993,"DE","SouthEastAsia",0.00273159176845539,6
"Germany",1993,"DE","Turkey",0.00400862523812975,6
"Germany",2006,"DE","Slavic-Russian",0.00984839763652063,6
"Germany",2006,"DE","Turkey",0.00915515434916189,6
"Germany",2003,"DE","Persian",0.00279197456244843,6
"Germany",2012,"DE","Persian",0.00529427415342024,6
"Germany",2012,"DE","SouthEastAsia",0.00505419272744677,6
"Germany",2012,"DE","Slavic-Russian",0.0125482334421137,6
"Germany",2013,"DE","Persian",0.00617070821862319,6
"Germany",2009,"DE","Slavic-Russian",0.0117553872760841,6
"Germany",2009,"DE","Turkey",0.00941902249718646,6
"Germany",2009,"DE","SouthEastAsia",0.00466549385322623,6
"Germany",2005,"DE","SouthEastAsia",0.00340856296854599,6
"Germany",2006,"DE","China",0.00459392121320209,6
"Germany",2006,"DE","Persian",0.00305334688502373,6
"Germany",2003,"DE","Turkey",0.00761932151932351,6
"Germany",2015,"DE","Persian",0.00643839389497724,6
"Germany",2015,"DE","Slavic-Russian",0.0167783474889999,6
"Germany",2003,"DE","Slavic-Russian",0.00834504849256386,6
"Germany",2003,"DE","SouthEastAsia",0.00370680228215763,6
"Germany",2005,"DE","China",0.00367462459733227,6
"Germany",2013,"DE","Slavic-Russian",0.0148057723423745,6
"Germany",2006,"DE","SouthEastAsia",0.00416665990307988,6
"Italy",1994,"IT","China",0.00088735060493845,7
"Italy",1987,"IT","India",0.00206839145774716,7
"Italy",1995,"IT","SouthEastAsia",0.00146815472935766,7
"Italy",1997,"IT","China",0.0019323209320182,7
"Italy",1997,"IT","India",0.00171308886264957,7
"Italy",1985,"IT","India",0.00179753196813527,7
"Italy",1985,"IT","Persian",0.000190390729583769,7
"Italy",1997,"IT","Arabic",0.00212096120468251,7
"Italy",1994,"IT","Persian",0.00297725622537219,7
"Italy",1994,"IT","SouthEastAsia",0.00157675678679668,7
"Italy",1995,"IT","China",0.000296878920136538,7
"Italy",1991,"IT","China",0.000143393640525868,7
"Italy",1991,"IT","Arabic",7.61387913968695e-05,7
"Italy",1991,"IT","India",0.00142047814362942,7
"Italy",1987,"IT","Persian",0.0012051378236307,7
"Italy",1988,"IT","India",0.000324420817317279,7
"Italy",1988,"IT","China",0.000221624177646005,7
"Italy",1988,"IT","Persian",0.000883133934789534,7
"Italy",1997,"IT","Persian",0.00156034726676351,7
"Italy",1994,"IT","Arabic",0.00166557455690483,7
"Italy",1994,"IT","India",0.00135365025055199,7
"Italy",2007,"IT","Arabic",0.00140023936466676,7
"Italy",2007,"IT","China",0.00145242481221716,7
"Italy",1986,"IT","India",0.00124580248941872,7
"Italy",2007,"IT","Persian",0.00101708594064042,7
"Italy",1995,"IT","India",0.000796338464839677,7
"Italy",1995,"IT","Persian",0.00264640995649303,7
"Italy",1991,"IT","Persian",0.000679230682784258,7
"Italy",1996,"IT","China",0.000101142250544295,7
"Italy",1992,"IT","China",0.000226751649516269,7
"Italy",1996,"IT","Persian",0.00150052419898803,7
"Italy",2010,"IT","Arabic",0.00167296581002674,7
"Italy",1985,"IT","China",0.00127817612157533,7
"Italy",1998,"IT","China",0.000453063576099506,7
"Italy",1997,"IT","Slavic-Russian",0.00210092389785616,7
"Italy",1985,"IT","Slavic-Russian",0.000422563032837155,7
"Italy",1990,"IT","China",6.45428176869482e-05,7
"Italy",1985,"IT","SouthEastAsia",0.000896878958605457,7
"Italy",1986,"IT","Persian",0.000196741100257566,7
"Italy",1986,"IT","Slavic-Russian",0.00143371497182403,7
"Italy",1987,"IT","China",0.000335902976781093,7
"Italy",2000,"IT","China",0.00237357478884983,7
"Italy",1996,"IT","India",0.001111373680742,7
"Italy",2000,"IT","Persian",0.00118651917421496,7
"Italy",2001,"IT","China",0.00105350399561747,7
"Italy",2010,"IT","China",0.00140439106091678,7
"Italy",1993,"IT","China",0.00142673121812246,7
"Italy",1989,"IT","India",0.00167989314685486,7
"Italy",1989,"IT","Persian",0.000562261979627993,7
"Italy",1994,"IT","Slavic-Russian",0.00191210812353947,7
"Italy",1989,"IT","Slavic-Russian",0.000752281898257807,7
"Italy",1990,"IT","India",0.00066139477761976,7
"Italy",1990,"IT","Persian",0.000196402847302546,7
"Italy",2004,"IT","Arabic",0.00107210801253655,7
"Italy",2004,"IT","China",0.00249846500002186,7
"Italy",1987,"IT","Slavic-Russian",0.00100937283081543,7
"Italy",1991,"IT","Slavic-Russian",0.00140563598861343,7
"Italy",1992,"IT","India",0.00142698214315067,7
"Italy",1992,"IT","Persian",0.000324853310322967,7
"Italy",2010,"IT","India",0.00206961256427461,7
"Italy",1992,"IT","Slavic-Russian",0.000976598668060976,7
"Italy",1993,"IT","India",0.000823408938182844,7
"Italy",1993,"IT","Persian",0.0016443319955337,7
"Italy",2007,"IT","India",0.00204151851826886,7
"Italy",1995,"IT","Arabic",0.00204049015336765,7
"Italy",2007,"IT","Slavic-Russian",0.00217840919498699,7
"Italy",1994,"IT","Turkey",0.000527095943489692,7
"Italy",1995,"IT","Slavic-Russian",0.0022797410130782,7
"Italy",2008,"IT","Persian",0.000534488287820586,7
"Italy",2008,"IT","Slavic-Russian",0.00416406920461931,7
"Italy",1995,"IT","Turkey",0.00120279246560094,7
"Italy",1996,"IT","Slavic-Russian",0.00432327905994614,7
"Italy",1996,"IT","SouthEastAsia",0.00153061482731706,7
"Italy",1985,"IT","Arabic",8.22128742230489e-05,7
"Italy",1998,"IT","Arabic",0.00185976211589643,7
"Italy",1998,"IT","India",0.0028157447548034,7
"Italy",1998,"IT","Persian",0.0018382751247312,7
"Italy",1986,"IT","China",0.00109729974589061,7
"Italy",1999,"IT","China",0.000593409483310194,7
"Italy",1999,"IT","India",0.000931055764624413,7
"Italy",1999,"IT","Persian",0.00102194768270062,7
"Italy",1986,"IT","SouthEastAsia",0.00108573905826839,7
"Italy",2000,"IT","India",0.000892865525719627,7
"Italy",1988,"IT","Arabic",0.000149765581051867,7
"Italy",1987,"IT","SouthEastAsia",0.000831851482406504,7
"Italy",2001,"IT","India",0.00275111634221301,7
"Italy",1988,"IT","Slavic-Russian",0.000229824277664297,7
"Italy",1989,"IT","China",0.000872680604359852,7
"Italy",2002,"IT","China",0.00116900563906268,7
"Italy",2002,"IT","India",0.00106037628715078,7
"Italy",2001,"IT","Turkey",0.00235995812441738,7
"Italy",2014,"IT","Turkey",0.00187303200174048,7
"Italy",2003,"IT","China",0.00114414091981998,7
"Italy",2003,"IT","India",0.00248436470194346,7
"Italy",1990,"IT","Slavic-Russian",0.000282564023048026,7
"Italy",2004,"IT","India",0.00163826869668901,7
"Italy",1992,"IT","Arabic",0.00116510361533151,7
"Italy",2005,"IT","Arabic",0.00123692872481952,7
"Italy",2005,"IT","China",0.00109109260447271,7
"Italy",2005,"IT","India",0.00236691718489192,7
"Italy",2004,"IT","Turkey",0.0012086628816643,7
"Italy",2006,"IT","Arabic",0.00280836435336355,7
"Italy",2006,"IT","China",0.000456264174688426,7
"Italy",2006,"IT","India",0.00118393121488838,7
"Italy",1993,"IT","Slavic-Russian",0.0045382332635494,7
"Italy",2008,"IT","Arabic",0.00126562696793509,7
"Italy",2008,"IT","China",0.00102205667262388,7
"Italy",2008,"IT","India",0.00154423460180139,7
"Italy",2007,"IT","Turkey",0.000799731992485521,7
"Italy",2009,"IT","Arabic",0.00109117021953195,7
"Italy",2009,"IT","China",0.00143233310984281,7
"Italy",2009,"IT","India",0.00275261153662695,7
"Italy",2009,"IT","Persian",0.00155574873346557,7
"Italy",2009,"IT","Slavic-Russian",0.00216897208163558,7
"Italy",1996,"IT","Turkey",0.00124037227935373,7
"Italy",2011,"IT","Arabic",0.00182151963360059,7
"Italy",2011,"IT","China",0.00167700741481048,7
"Italy",2011,"IT","India",0.00207975090919652,7
"Italy",1998,"IT","Slavic-Russian",0.00196763062391028,7
"Italy",1985,"IT","Turkey",0.000361378764839493,7
"Italy",1987,"IT","Arabic",0.000679351747883082,7
"Italy",2000,"IT","Arabic",0.00295596356960825,7
"Italy",2013,"IT","Arabic",0.0019356654991302,7
"Italy",2013,"IT","China",0.000892203182938835,7
"Italy",2001,"IT","Arabic",0.00185360724297846,7
"Italy",2014,"IT","Arabic",0.0015705470250643,7
"Italy",2014,"IT","China",0.000389111215316493,7
"Italy",2001,"IT","Persian",0.000940420240434794,7
"Italy",1988,"IT","SouthEastAsia",0.00120925480555425,7
"Italy",1988,"IT","Turkey",0.000832163356059745,7
"Italy",1990,"IT","Arabic",0.00120857507927593,7
"Italy",2003,"IT","Arabic",0.000769870882839754,7
"Italy",1989,"IT","SouthEastAsia",0.00107596416474833,7
"Italy",1989,"IT","Turkey",0.0009246972771622,7
"Italy",2002,"IT","Turkey",0.000938580450757093,7
"Italy",2015,"IT","Turkey",0.00140908641773516,7
"Italy",1990,"IT","SouthEastAsia",0.000797057784494321,7
"Italy",2004,"IT","Persian",0.0011921747688479,7
"Italy",1991,"IT","SouthEastAsia",0.000581207033443349,7
"Italy",1991,"IT","Turkey",0.00011431155490346,7
"Italy",1993,"IT","Arabic",0.000552032284582802,7
"Italy",2005,"IT","Persian",0.00159157392599959,7
"Italy",1992,"IT","SouthEastAsia",0.00135803210182508,7
"Italy",1992,"IT","Turkey",0.00189240553056658,7
"Italy",2005,"IT","Turkey",0.0014903010673183,7
"Italy",2006,"IT","Persian",0.00184969794298592,7
"Italy",1993,"IT","SouthEastAsia",0.00108164174946424,7
"Italy",2007,"IT","SouthEastAsia",0.00149805509018687,7
"Italy",1996,"IT","Arabic",0.00226286978062952,7
"Italy",1999,"IT","Slavic-Russian",0.00242913498353848,7
"Italy",1986,"IT","Turkey",0.000232551898294339,7
"Italy",2008,"IT","SouthEastAsia",0.000860689018407012,7
"Italy",2008,"IT","Turkey",0.00112307155516012,7
"Italy",1987,"IT","Turkey",0.00127541225742044,7
"Italy",1989,"IT","Arabic",0.00363138623734468,7
"Italy",2010,"IT","Persian",0.00130673014746914,7
"Italy",1997,"IT","SouthEastAsia",0.000644548455136674,7
"Italy",1986,"IT","Arabic",0.000905223305737515,7
"Italy",1999,"IT","Arabic",0.00199903991937641,7
"Italy",2012,"IT","Arabic",0.00196489705616483,7
"Italy",2012,"IT","China",0.000753231296486845,7
"Italy",2012,"IT","India",0.00244238610335064,7
"Italy",2003,"IT","Persian",0.0013744759616654,7
"Italy",2011,"IT","Turkey",0.00200013684824196,7
"Italy",2013,"IT","India",0.00294763817949692,7
"Italy",2000,"IT","Slavic-Russian",0.00269860869596299,7
"Italy",2004,"IT","Slavic-Russian",0.00361319635720067,7
"Italy",2004,"IT","SouthEastAsia",0.00148431525569879,7
"Italy",2002,"IT","Arabic",0.00183184901975033,7
"Italy",2015,"IT","Arabic",0.00292050710928807,7
"Italy",2015,"IT","China",0.00113983886762439,7
"Italy",2002,"IT","Persian",0.000955635742140722,7
"Italy",2015,"IT","India",0.00323705607543837,7
"Italy",2002,"IT","Slavic-Russian",0.00521805780741061,7
"Italy",2002,"IT","SouthEastAsia",0.00167748667297704,7
"Italy",2006,"IT","Turkey",0.000786319628364159,7
"Italy",2015,"IT","SouthEastAsia",0.00230336343492402,7
"Italy",1990,"IT","Turkey",0.00079141352126711,7
"Italy",2003,"IT","Turkey",0.000888920431735768,7
"Italy",1999,"IT","Turkey",0.000456766461644468,7
"Italy",2013,"IT","Persian",0.00244310719791865,7
"Italy",2000,"IT","SouthEastAsia",0.000956489980397255,7
"Italy",2009,"IT","SouthEastAsia",0.00120785112970632,7
"Italy",2005,"IT","Slavic-Russian",0.00271351818261052,7
"Italy",2005,"IT","SouthEastAsia",0.00158823984116964,7
"Italy",1997,"IT","Turkey",0.00179382196633648,7
"Italy",2011,"IT","Persian",0.00109673588860854,7
"Italy",1993,"IT","Turkey",0.00143080088664839,7
"Italy",1998,"IT","Turkey",0.00073674729292387,7
"Italy",2006,"IT","SouthEastAsia",0.000997961378870687,7
"Italy",2012,"IT","Persian",0.00178019924515235,7
"Italy",1999,"IT","SouthEastAsia",0.00107614070924622,7
"Italy",2003,"IT","SouthEastAsia",0.001123857071337,7
"Italy",2012,"IT","Slavic-Russian",0.00189273740531876,7
"Italy",2012,"IT","Turkey",0.000812450387975256,7
"Italy",2014,"IT","India",0.00316615446015696,7
"Italy",2009,"IT","Turkey",0.000257940090546131,7
"Italy",2010,"IT","Slavic-Russian",0.00341792905037244,7
"Italy",2014,"IT","SouthEastAsia",0.00189781162465922,7
"Italy",2014,"IT","Slavic-Russian",0.00337392808938242,7
"Italy",1998,"IT","SouthEastAsia",0.00155856913983727,7
"Italy",2015,"IT","Persian",0.00193343048540092,7
"Italy",2011,"IT","Slavic-Russian",0.00294743903414653,7
"Italy",2011,"IT","SouthEastAsia",0.00115614343976629,7
"Italy",2003,"IT","Slavic-Russian",0.00654860646806906,7
"Italy",2001,"IT","Slavic-Russian",0.00251257739557501,7
"Italy",2001,"IT","SouthEastAsia",0.00206010279518094,7
"Italy",2014,"IT","Persian",0.00163219008991252,7
"Italy",2012,"IT","SouthEastAsia",0.00178267254227359,7
"Italy",2010,"IT","Turkey",0.00187526933415295,7
"Italy",2006,"IT","Slavic-Russian",0.00224567776416989,7
"Italy",2013,"IT","Turkey",0.00133466604365378,7
"Italy",2015,"IT","Slavic-Russian",0.00300987579429359,7
"Italy",2000,"IT","Turkey",0.00108900347000423,7
"Italy",2010,"IT","SouthEastAsia",0.00174382638049392,7
"Italy",2013,"IT","SouthEastAsia",0.00118175688796452,7
"Italy",2013,"IT","Slavic-Russian",0.00232693350416846,7
"Netherlands",1991,"NL","Slavic-Russian",0.00676642923180601,4
"Netherlands",1991,"NL","Persian",0.00306626513805554,4
"Netherlands",1988,"NL","Arabic",0.00203662961380592,4
"Netherlands",1988,"NL","Slavic-Russian",0.00556878186239693,4
"Netherlands",2004,"NL","Turkey",0.0079825190399198,4
"Netherlands",1988,"NL","SouthEastAsia",0.04344728645764,4
"Netherlands",1991,"NL","Turkey",0.00515598516107634,4
"Netherlands",2014,"NL","Turkey",0.00949877257177124,4
"Netherlands",1989,"NL","SouthEastAsia",0.0401609045163799,4
"Netherlands",1991,"NL","SouthEastAsia",0.0463939092455694,4
"Netherlands",1991,"NL","China",0.0097271341376533,4
"Netherlands",1991,"NL","India",0.0139571856195562,4
"Netherlands",2015,"NL","Turkey",0.0128328926133573,4
"Netherlands",2004,"NL","China",0.00925683028143187,4
"Netherlands",1988,"NL","China",0.00495990662144502,4
"Netherlands",1988,"NL","India",0.0173486020937896,4
"Netherlands",1988,"NL","Persian",0.00270755205102096,4
"Netherlands",1989,"NL","Arabic",0.00162269363585228,4
"Netherlands",1988,"NL","Turkey",0.00416371310992337,4
"Netherlands",2001,"NL","Turkey",0.00669448670511609,4
"Netherlands",1989,"NL","Persian",0.00126658486188057,4
"Netherlands",1989,"NL","Slavic-Russian",0.00604420770941743,4
"Netherlands",1991,"NL","Arabic",0.00171818473249578,4
"Netherlands",1989,"NL","Turkey",0.00395035819361567,4
"Netherlands",2002,"NL","Turkey",0.0064562276288472,4
"Netherlands",1998,"NL","Turkey",0.0053359915555885,4
"Netherlands",2011,"NL","Turkey",0.0101214054144721,4
"Netherlands",1992,"NL","Arabic",0.00230380376911652,4
"Netherlands",1992,"NL","China",0.00765854464413655,4
"Netherlands",1992,"NL","India",0.0163580714576869,4
"Netherlands",1992,"NL","Persian",0.00287227630212341,4
"Netherlands",1989,"NL","China",0.00544855431330694,4
"Netherlands",1989,"NL","India",0.0167144733797667,4
"Netherlands",1992,"NL","Turkey",0.00401210620626384,4
"Netherlands",2005,"NL","Turkey",0.0082427190951104,4
"Netherlands",1990,"NL","China",0.00744589729600833,4
"Netherlands",2002,"NL","Persian",0.00310887364578366,4
"Netherlands",1990,"NL","India",0.01687367046058,4
"Netherlands",1990,"NL","Persian",0.00161654936938489,4
"Netherlands",2004,"NL","Arabic",0.00408225174272735,4
"Netherlands",1987,"NL","India",0.015275003913792,4
"Netherlands",1987,"NL","Persian",0.00201084767050524,4
"Netherlands",2001,"NL","Arabic",0.00655053214733779,4
"Netherlands",2001,"NL","China",0.0155374180007522,4
"Netherlands",1992,"NL","Slavic-Russian",0.00849359677092716,4
"Netherlands",1992,"NL","SouthEastAsia",0.0379488785078828,4
"Netherlands",2001,"NL","Slavic-Russian",0.011853699416253,4
"Netherlands",2001,"NL","SouthEastAsia",0.0390508578391823,4
"Netherlands",2014,"NL","SouthEastAsia",0.0357733406143355,4
"Netherlands",1994,"NL","India",0.0132365275312419,4
"Netherlands",1994,"NL","Persian",0.00130208188895106,4
"Netherlands",1994,"NL","Slavic-Russian",0.00507149309100908,4
"Netherlands",1994,"NL","SouthEastAsia",0.0410105578062721,4
"Netherlands",1990,"NL","SouthEastAsia",0.0448590347494224,4
"Netherlands",2004,"NL","India",0.0210738237985565,4
"Netherlands",2004,"NL","Persian",0.00377542472423622,4
"Netherlands",2004,"NL","Slavic-Russian",0.0105798606170096,4
"Netherlands",2001,"NL","India",0.0242758887591903,4
"Netherlands",2001,"NL","Persian",0.00309208473827609,4
"Netherlands",1993,"NL","China",0.00758081246441124,4
"Netherlands",1994,"NL","Arabic",0.00318345142045864,4
"Netherlands",1994,"NL","China",0.00654600113107814,4
"Netherlands",1985,"NL","Slavic-Russian",0.00809777177626127,4
"Netherlands",1985,"NL","SouthEastAsia",0.037773084871743,4
"Netherlands",1985,"NL","Turkey",0.00394145568470633,4
"Netherlands",1987,"NL","Arabic",0.00232843567352369,4
"Netherlands",1987,"NL","China",0.00598346666219101,4
"Netherlands",1986,"NL","SouthEastAsia",0.0382171150840202,4
"Netherlands",1986,"NL","Turkey",0.00633935921013009,4
"Netherlands",1987,"NL","Slavic-Russian",0.00586818330486653,4
"Netherlands",2004,"NL","SouthEastAsia",0.0368470469054062,4
"Netherlands",1993,"NL","Arabic",0.00314570031422915,4
"Netherlands",2000,"NL","Turkey",0.00541677663599539,4
"Netherlands",2013,"NL","Turkey",0.0108405043497788,4
"Netherlands",2002,"NL","China",0.0113739611384145,4
"Netherlands",1990,"NL","Arabic",0.0025350864271531,4
"Netherlands",2015,"NL","China",0.0313111669677815,4
"Netherlands",2002,"NL","Slavic-Russian",0.010007996191935,4
"Netherlands",2002,"NL","SouthEastAsia",0.03586768726615,4
"Netherlands",1990,"NL","Slavic-Russian",0.0059733309430918,4
"Netherlands",2003,"NL","Persian",0.00505293454893044,4
"Netherlands",1990,"NL","Turkey",0.00406103506420599,4
"Netherlands",2003,"NL","Turkey",0.00515953215127306,4
"Netherlands",1987,"NL","SouthEastAsia",0.0452364694337267,4
"Netherlands",1987,"NL","Turkey",0.00414205173046184,4
"Netherlands",2005,"NL","India",0.0181277179579324,4
"Netherlands",2005,"NL","Persian",0.0026036128887156,4
"Netherlands",1993,"NL","India",0.016972930828268,4
"Netherlands",1993,"NL","Persian",0.00364808821949286,4
"Netherlands",1993,"NL","Slavic-Russian",0.00628102875390877,4
"Netherlands",1993,"NL","SouthEastAsia",0.0402754451265717,4
"Netherlands",1993,"NL","Turkey",0.00734983698499976,4
"Netherlands",2006,"NL","Turkey",0.00505047598978313,4
"Netherlands",1994,"NL","Turkey",0.00537597402600212,4
"Netherlands",2007,"NL","Turkey",0.00726704166120332,4
"Netherlands",1995,"NL","Slavic-Russian",0.00668017537130915,4
"Netherlands",2005,"NL","Arabic",0.00654648605520484,4
"Netherlands",2005,"NL","China",0.00921176552475125,4
"Netherlands",1985,"NL","Arabic",0.00247798647012055,4
"Netherlands",1985,"NL","China",0.00700832748963961,4
"Netherlands",1985,"NL","India",0.0144313178923334,4
"Netherlands",1985,"NL","Persian",0.00227634644231328,4
"Netherlands",1986,"NL","Arabic",0.00237885276106494,4
"Netherlands",1986,"NL","China",0.0039816906964495,4
"Netherlands",1986,"NL","India",0.0160461618973687,4
"Netherlands",1986,"NL","Persian",0.00312087213872256,4
"Netherlands",1986,"NL","Slavic-Russian",0.00783789097172124,4
"Netherlands",2000,"NL","Arabic",0.00533570742943846,4
"Netherlands",2000,"NL","China",0.0135826761996416,4
"Netherlands",1999,"NL","Turkey",0.00712773118536846,4
"Netherlands",2012,"NL","Turkey",0.00676601243922713,4
"Netherlands",2014,"NL","Arabic",0.0103263941055373,4
"Netherlands",2014,"NL","China",0.0360634172904549,4
"Netherlands",2002,"NL","Arabic",0.00488513236127104,4
"Netherlands",2014,"NL","Persian",0.00968154878202383,4
"Netherlands",2002,"NL","India",0.0221374044777363,4
"Netherlands",2007,"NL","Arabic",0.00720825933721109,4
"Netherlands",2003,"NL","Arabic",0.00653254947034191,4
"Netherlands",2003,"NL","China",0.0136774757094326,4
"Netherlands",2015,"NL","SouthEastAsia",0.0301332376958281,4
"Netherlands",1995,"NL","India",0.0176245457277773,4
"Netherlands",2003,"NL","Slavic-Russian",0.0104941261090563,4
"Netherlands",2003,"NL","SouthEastAsia",0.0329072454905372,4
"Netherlands",1995,"NL","SouthEastAsia",0.037066688833978,4
"Netherlands",1995,"NL","Turkey",0.00492417299299113,4
"Netherlands",2008,"NL","Turkey",0.00753611856995895,4
"Netherlands",1997,"NL","China",0.00803503281852825,4
"Netherlands",2005,"NL","Slavic-Russian",0.012942870048983,4
"Netherlands",2005,"NL","SouthEastAsia",0.0367433875346966,4
"Netherlands",1998,"NL","India",0.0173148308441259,4
"Netherlands",2007,"NL","China",0.0107765892816117,4
"Netherlands",1995,"NL","Arabic",0.00507430131340785,4
"Netherlands",1995,"NL","China",0.00598918491407449,4
"Netherlands",2011,"NL","SouthEastAsia",0.0301780252827441,4
"Netherlands",1995,"NL","Persian",0.00389338926258486,4
"Netherlands",1996,"NL","Arabic",0.00439498829477043,4
"Netherlands",2000,"NL","India",0.0165222229254764,4
"Netherlands",2000,"NL","Persian",0.00310015892762462,4
"Netherlands",2000,"NL","Slavic-Russian",0.00779899712232807,4
"Netherlands",2000,"NL","SouthEastAsia",0.0381455591029279,4
"Netherlands",1998,"NL","Arabic",0.00458481212069668,4
"Netherlands",1998,"NL","China",0.00723668340157331,4
"Netherlands",2014,"NL","Slavic-Russian",0.0141020049841252,4
"Netherlands",1998,"NL","Persian",0.00407618456174502,4
"Netherlands",1998,"NL","Slavic-Russian",0.00933928061866774,4
"Netherlands",1998,"NL","SouthEastAsia",0.0420010911274372,4
"Netherlands",2003,"NL","India",0.0204386146335316,4
"Netherlands",1999,"NL","Persian",0.00216636598313478,4
"Netherlands",1999,"NL","Slavic-Russian",0.0102879011385077,4
"Netherlands",2008,"NL","India",0.0204788441053915,4
"Netherlands",1996,"NL","China",0.00981081664334358,4
"Netherlands",1996,"NL","India",0.0143305154160646,4
"Netherlands",1997,"NL","Arabic",0.00498819697542333,4
"Netherlands",2014,"NL","India",0.0356630533945854,4
"Netherlands",2006,"NL","Arabic",0.00524070149919998,4
"Netherlands",2006,"NL","China",0.0119240775118567,4
"Netherlands",2006,"NL","India",0.0208106010091073,4
"Netherlands",2015,"NL","India",0.0381279460339714,4
"Netherlands",2015,"NL","Persian",0.0104868438645146,4
"Netherlands",2007,"NL","Persian",0.00553018157949233,4
"Netherlands",2007,"NL","Slavic-Russian",0.0123220276800441,4
"Netherlands",2007,"NL","SouthEastAsia",0.0309798002278145,4
"Netherlands",2012,"NL","India",0.0304690013572032,4
"Netherlands",1999,"NL","SouthEastAsia",0.0363394352695081,4
"Netherlands",2012,"NL","SouthEastAsia",0.0312021336728611,4
"Netherlands",2013,"NL","India",0.0306740408661858,4
"Netherlands",1996,"NL","Slavic-Russian",0.00733794098413148,4
"Netherlands",1997,"NL","India",0.0174855404889931,4
"Netherlands",1997,"NL","Persian",0.0047985082024915,4
"Netherlands",1997,"NL","Slavic-Russian",0.00850918950763853,4
"Netherlands",2006,"NL","Persian",0.00326521340565688,4
"Netherlands",2007,"NL","India",0.0200811754413468,4
